"label","penn_element_name","parameter","value","rt","person","condition","type","trial_n","reading_time","itemnum","subject"
"filler","DashedSentence","1","From","1747","Tessa","r_branch","filler","89","741","1055","S[8]"
"filler","grade","Choice","1","1747","Tessa","r_branch","filler","89","NULL","1055","S[8]"
"filler","DashedSentence","18","composed.","4071","Danni","r_branch","filler","90","425","1067","S[8]"
"filler","DashedSentence","17","who","4071","Danni","r_branch","filler","90","381","1067","S[8]"
"filler","DashedSentence","16","out","4071","Danni","r_branch","filler","90","422","1067","S[8]"
"filler","DashedSentence","15","figure","4071","Danni","r_branch","filler","90","390","1067","S[8]"
"filler","DashedSentence","14","couldn't","4071","Danni","r_branch","filler","90","349","1067","S[8]"
"filler","DashedSentence","13","who","4071","Danni","r_branch","filler","90","398","1067","S[8]"
"filler","DashedSentence","12","everyone","4071","Danni","r_branch","filler","90","381","1067","S[8]"
"filler","DashedSentence","11","surprised","4071","Danni","r_branch","filler","90","371","1067","S[8]"
"filler","DashedSentence","10","symphony","4071","Danni","r_branch","filler","90","348","1067","S[8]"
"filler","DashedSentence","9","his","4071","Danni","r_branch","filler","90","324","1067","S[8]"
"filler","DashedSentence","8","for","4071","Danni","r_branch","filler","90","368","1067","S[8]"
"filler","DashedSentence","7","prize","4071","Danni","r_branch","filler","90","403","1067","S[8]"
"filler","DashedSentence","6","a","4071","Danni","r_branch","filler","90","356","1067","S[8]"
"filler","DashedSentence","5","won","4071","Danni","r_branch","filler","90","377","1067","S[8]"
"filler","DashedSentence","4","John","4071","Danni","r_branch","filler","90","381","1067","S[8]"
"filler","DashedSentence","3","that","4071","Danni","r_branch","filler","90","384","1067","S[8]"
"filler","DashedSentence","2","fact","4071","Danni","r_branch","filler","90","442","1067","S[8]"
"filler","DashedSentence","1","The","4071","Danni","r_branch","filler","90","411","1067","S[8]"
"filler","grade","Choice","4","4071","Danni","r_branch","filler","90","NULL","1067","S[8]"
"filler","DashedSentence","18","","2540","Matthew","1_embed","filler","92","1347","1041","S[8]"
"filler","DashedSentence","17","hidden.","2540","Matthew","1_embed","filler","92","413","1041","S[8]"
"filler","DashedSentence","16","is","2540","Matthew","1_embed","filler","92","383","1041","S[8]"
"filler","DashedSentence","15","map","2540","Matthew","1_embed","filler","92","358","1041","S[8]"
"filler","DashedSentence","14","the","2540","Matthew","1_embed","filler","92","396","1041","S[8]"
"filler","DashedSentence","13","which","2540","Matthew","1_embed","filler","92","374","1041","S[8]"
"filler","DashedSentence","12","in","2540","Matthew","1_embed","filler","92","362","1041","S[8]"
"filler","DashedSentence","11","chest","2540","Matthew","1_embed","filler","92","388","1041","S[8]"
"filler","DashedSentence","10","treasure","2540","Matthew","1_embed","filler","92","376","1041","S[8]"
"filler","DashedSentence","9","the","2540","Matthew","1_embed","filler","92","370","1041","S[8]"
"filler","DashedSentence","8","for","2540","Matthew","1_embed","filler","92","373","1041","S[8]"
"filler","DashedSentence","7","hunt","2540","Matthew","1_embed","filler","92","364","1041","S[8]"
"filler","DashedSentence","6","can","2540","Matthew","1_embed","filler","92","410","1041","S[8]"
"filler","DashedSentence","5","tourists","2540","Matthew","1_embed","filler","92","416","1041","S[8]"
"filler","DashedSentence","4","the","2540","Matthew","1_embed","filler","92","450","1041","S[8]"
"filler","DashedSentence","3","observatory%2C","2540","Matthew","1_embed","filler","92","454","1041","S[8]"
"filler","DashedSentence","2","the","2540","Matthew","1_embed","filler","92","323","1041","S[8]"
"filler","DashedSentence","1","From","2540","Matthew","1_embed","filler","92","325","1041","S[8]"
"filler","grade","Choice","6","2540","Matthew","1_embed","filler","92","NULL","1041","S[8]"
"filler","DashedSentence","21","work.","2240","Tessa","1_embed","filler","93","355","1052","S[8]"
"filler","DashedSentence","20","to","2240","Tessa","1_embed","filler","93","365","1052","S[8]"
"filler","DashedSentence","19","back","2240","Tessa","1_embed","filler","93","374","1052","S[8]"
"filler","DashedSentence","18","went","2240","Tessa","1_embed","filler","93","335","1052","S[8]"
"filler","DashedSentence","17","he","2240","Tessa","1_embed","filler","93","324","1052","S[8]"
"filler","DashedSentence","16","when","2240","Tessa","1_embed","filler","93","405","1052","S[8]"
"filler","DashedSentence","15","stuck","2240","Tessa","1_embed","filler","93","376","1052","S[8]"
"filler","DashedSentence","14","get","2240","Tessa","1_embed","filler","93","353","1052","S[8]"
"filler","DashedSentence","13","to","2240","Tessa","1_embed","filler","93","346","1052","S[8]"
"filler","DashedSentence","12","started","2240","Tessa","1_embed","filler","93","365","1052","S[8]"
"filler","DashedSentence","11","month%2C","2240","Tessa","1_embed","filler","93","344","1052","S[8]"
"filler","DashedSentence","10","last","2240","Tessa","1_embed","filler","93","326","1052","S[8]"
"filler","DashedSentence","9","bought","2240","Tessa","1_embed","filler","93","394","1052","S[8]"
"filler","DashedSentence","8","economist","2240","Tessa","1_embed","filler","93","331","1052","S[8]"
"filler","DashedSentence","7","the","2240","Tessa","1_embed","filler","93","385","1052","S[8]"
"filler","DashedSentence","6","which","2240","Tessa","1_embed","filler","93","780","1052","S[8]"
"filler","DashedSentence","5","desk%2C","2240","Tessa","1_embed","filler","93","322","1052","S[8]"
"filler","DashedSentence","4","the","2240","Tessa","1_embed","filler","93","291","1052","S[8]"
"filler","DashedSentence","3","of","2240","Tessa","1_embed","filler","93","345","1052","S[8]"
"filler","DashedSentence","2","drawer","2240","Tessa","1_embed","filler","93","334","1052","S[8]"
"filler","DashedSentence","1","The","2240","Tessa","1_embed","filler","93","323","1052","S[8]"
"filler","grade","Choice","6","2240","Tessa","1_embed","filler","93","NULL","1052","S[8]"
"filler","DashedSentence","16","destroys.","1147","Carmen","island","filler","95","411","1012","S[8]"
"filler","DashedSentence","15","demon","1147","Carmen","island","filler","95","332","1012","S[8]"
"filler","DashedSentence","14","the","1147","Carmen","island","filler","95","378","1012","S[8]"
"filler","DashedSentence","13","before","1147","Carmen","island","filler","95","465","1012","S[8]"
"filler","DashedSentence","12","Sunday","1147","Carmen","island","filler","95","352","1012","S[8]"
"filler","DashedSentence","11","on","1147","Carmen","island","filler","95","321","1012","S[8]"
"filler","DashedSentence","10","book","1147","Carmen","island","filler","95","371","1012","S[8]"
"filler","DashedSentence","9","the","1147","Carmen","island","filler","95","366","1012","S[8]"
"filler","DashedSentence","8","return","1147","Carmen","island","filler","95","292","1012","S[8]"
"filler","DashedSentence","7","to","1147","Carmen","island","filler","95","323","1012","S[8]"
"filler","DashedSentence","6","wanted","1147","Carmen","island","filler","95","296","1012","S[8]"
"filler","DashedSentence","5","she","1147","Carmen","island","filler","95","334","1012","S[8]"
"filler","DashedSentence","4","planet","1147","Carmen","island","filler","95","344","1012","S[8]"
"filler","DashedSentence","3","which","1147","Carmen","island","filler","95","341","1012","S[8]"
"filler","DashedSentence","2","forgot","1147","Carmen","island","filler","95","383","1012","S[8]"
"filler","DashedSentence","1","Mary","1147","Carmen","island","filler","95","462","1012","S[8]"
"filler","grade","Choice","1","1147","Carmen","island","filler","95","NULL","1012","S[8]"
"filler","DashedSentence","21","people.","1917","Will","1_embed","filler","97","389","1023","S[8]"
"filler","DashedSentence","20","many","1917","Will","1_embed","filler","97","336","1023","S[8]"
"filler","DashedSentence","19","so","1917","Will","1_embed","filler","97","635","1023","S[8]"
"filler","DashedSentence","18","seat","1917","Will","1_embed","filler","97","330","1023","S[8]"
"filler","DashedSentence","17","could","1917","Will","1_embed","filler","97","303","1023","S[8]"
"filler","DashedSentence","16","room","1917","Will","1_embed","filler","97","374","1023","S[8]"
"filler","DashedSentence","15","living","1917","Will","1_embed","filler","97","320","1023","S[8]"
"filler","DashedSentence","14","tiny","1917","Will","1_embed","filler","97","286","1023","S[8]"
"filler","DashedSentence","13","the","1917","Will","1_embed","filler","97","382","1023","S[8]"
"filler","DashedSentence","12","glad","1917","Will","1_embed","filler","97","716","1023","S[8]"
"filler","DashedSentence","11","was","1917","Will","1_embed","filler","97","1259","1023","S[8]"
"filler","DashedSentence","10","refurnished","1917","Will","1_embed","filler","97","327","1023","S[8]"
"filler","DashedSentence","9","recent","1917","Will","1_embed","filler","97","310","1023","S[8]"
"filler","DashedSentence","8","had","1917","Will","1_embed","filler","97","292","1023","S[8]"
"filler","DashedSentence","7","landlord","1917","Will","1_embed","filler","97","309","1023","S[8]"
"filler","DashedSentence","6","the","1917","Will","1_embed","filler","97","305","1023","S[8]"
"filler","DashedSentence","5","building","1917","Will","1_embed","filler","97","328","1023","S[8]"
"filler","DashedSentence","4","the","1917","Will","1_embed","filler","97","304","1023","S[8]"
"filler","DashedSentence","3","of","1917","Will","1_embed","filler","97","390","1023","S[8]"
"filler","DashedSentence","2","resident","1917","Will","1_embed","filler","97","405","1023","S[8]"
"filler","DashedSentence","1","The","1917","Will","1_embed","filler","97","452","1023","S[8]"
"filler","grade","Choice","5","1917","Will","1_embed","filler","97","NULL","1023","S[8]"
"filler","DashedSentence","17","conduct","2255","Jackson","r_branch","filler","98","603","1094","S[8]"
"filler","DashedSentence","16","disorderly","2255","Jackson","r_branch","filler","98","463","1094","S[8]"
"filler","DashedSentence","15","for","2255","Jackson","r_branch","filler","98","432","1094","S[8]"
"filler","DashedSentence","14","station","2255","Jackson","r_branch","filler","98","608","1094","S[8]"
"filler","DashedSentence","13","police","2255","Jackson","r_branch","filler","98","525","1094","S[8]"
"filler","DashedSentence","12","the","2255","Jackson","r_branch","filler","98","389","1094","S[8]"
"filler","DashedSentence","11","into","2255","Jackson","r_branch","filler","98","375","1094","S[8]"
"filler","DashedSentence","10","himself","2255","Jackson","r_branch","filler","98","436","1094","S[8]"
"filler","DashedSentence","9","turned","2255","Jackson","r_branch","filler","98","319","1094","S[8]"
"filler","DashedSentence","8","who","2255","Jackson","r_branch","filler","98","348","1094","S[8]"
"filler","DashedSentence","7","student","2255","Jackson","r_branch","filler","98","376","1094","S[8]"
"filler","DashedSentence","6","the","2255","Jackson","r_branch","filler","98","406","1094","S[8]"
"filler","DashedSentence","5","by","2255","Jackson","r_branch","filler","98","416","1094","S[8]"
"filler","DashedSentence","4","lost","2255","Jackson","r_branch","filler","98","453","1094","S[8]"
"filler","DashedSentence","3","was","2255","Jackson","r_branch","filler","98","553","1094","S[8]"
"filler","DashedSentence","2","furniture","2255","Jackson","r_branch","filler","98","632","1094","S[8]"
"filler","DashedSentence","1","The","2255","Jackson","r_branch","filler","98","381","1094","S[8]"
"filler","grade","Choice","5","2255","Jackson","r_branch","filler","98","NULL","1094","S[8]"
"filler","DashedSentence","13","dead.","1647","Will","1_embed","filler","100","395","1018","S[8]"
"filler","DashedSentence","12","the","1647","Will","1_embed","filler","100","323","1018","S[8]"
"filler","DashedSentence","11","from","1647","Will","1_embed","filler","100","351","1018","S[8]"
"filler","DashedSentence","10","rose","1647","Will","1_embed","filler","100","546","1018","S[8]"
"filler","DashedSentence","9","before%2C","1647","Will","1_embed","filler","100","294","1018","S[8]"
"filler","DashedSentence","8","day","1647","Will","1_embed","filler","100","342","1018","S[8]"
"filler","DashedSentence","7","the","1647","Will","1_embed","filler","100","379","1018","S[8]"
"filler","DashedSentence","6","slew","1647","Will","1_embed","filler","100","324","1018","S[8]"
"filler","DashedSentence","5","knight","1647","Will","1_embed","filler","100","335","1018","S[8]"
"filler","DashedSentence","4","the","1647","Will","1_embed","filler","100","324","1018","S[8]"
"filler","DashedSentence","3","which","1647","Will","1_embed","filler","100","333","1018","S[8]"
"filler","DashedSentence","2","monster%2C","1647","Will","1_embed","filler","100","389","1018","S[8]"
"filler","DashedSentence","1","The","1647","Will","1_embed","filler","100","340","1018","S[8]"
"filler","grade","Choice","6","1647","Will","1_embed","filler","100","NULL","1018","S[8]"
"filler","DashedSentence","15","work","1883","Hande","1_embed","filler","101","363","1078","S[8]"
"filler","DashedSentence","14","her","1883","Hande","1_embed","filler","101","302","1078","S[8]"
"filler","DashedSentence","13","for","1883","Hande","1_embed","filler","101","324","1078","S[8]"
"filler","DashedSentence","12","recognition","1883","Hande","1_embed","filler","101","410","1078","S[8]"
"filler","DashedSentence","11","gained","1883","Hande","1_embed","filler","101","371","1078","S[8]"
"filler","DashedSentence","10","eventually","1883","Hande","1_embed","filler","101","379","1078","S[8]"
"filler","DashedSentence","9","styles","1883","Hande","1_embed","filler","101","390","1078","S[8]"
"filler","DashedSentence","8","new","1883","Hande","1_embed","filler","101","360","1078","S[8]"
"filler","DashedSentence","7","explore","1883","Hande","1_embed","filler","101","325","1078","S[8]"
"filler","DashedSentence","6","to","1883","Hande","1_embed","filler","101","302","1078","S[8]"
"filler","DashedSentence","5","herself","1883","Hande","1_embed","filler","101","342","1078","S[8]"
"filler","DashedSentence","4","pushed","1883","Hande","1_embed","filler","101","290","1078","S[8]"
"filler","DashedSentence","3","who","1883","Hande","1_embed","filler","101","301","1078","S[8]"
"filler","DashedSentence","2","artist","1883","Hande","1_embed","filler","101","269","1078","S[8]"
"filler","DashedSentence","1","The","1883","Hande","1_embed","filler","101","290","1078","S[8]"
"filler","grade","Choice","7","1883","Hande","1_embed","filler","101","NULL","1078","S[8]"
"filler","DashedSentence","17","conference.","1530","Hande","1_embed","filler","103","345","1073","S[8]"
"filler","DashedSentence","16","the","1530","Hande","1_embed","filler","103","329","1073","S[8]"
"filler","DashedSentence","15","at","1530","Hande","1_embed","filler","103","320","1073","S[8]"
"filler","DashedSentence","14","everyone","1530","Hande","1_embed","filler","103","403","1073","S[8]"
"filler","DashedSentence","13","fascinated","1530","Hande","1_embed","filler","103","379","1073","S[8]"
"filler","DashedSentence","12","that","1530","Hande","1_embed","filler","103","349","1073","S[8]"
"filler","DashedSentence","11","project","1530","Hande","1_embed","filler","103","370","1073","S[8]"
"filler","DashedSentence","10","research","1530","Hande","1_embed","filler","103","319","1073","S[8]"
"filler","DashedSentence","9","a","1530","Hande","1_embed","filler","103","349","1073","S[8]"
"filler","DashedSentence","8","led","1530","Hande","1_embed","filler","103","435","1073","S[8]"
"filler","DashedSentence","7","biology","1530","Hande","1_embed","filler","103","394","1073","S[8]"
"filler","DashedSentence","6","marine","1530","Hande","1_embed","filler","103","340","1073","S[8]"
"filler","DashedSentence","5","in","1530","Hande","1_embed","filler","103","372","1073","S[8]"
"filler","DashedSentence","4","specialized","1530","Hande","1_embed","filler","103","363","1073","S[8]"
"filler","DashedSentence","3","who","1530","Hande","1_embed","filler","103","330","1073","S[8]"
"filler","DashedSentence","2","scientist","1530","Hande","1_embed","filler","103","334","1073","S[8]"
"filler","DashedSentence","1","The","1530","Hande","1_embed","filler","103","298","1073","S[8]"
"filler","grade","Choice","6","1530","Hande","1_embed","filler","103","NULL","1073","S[8]"
"filler","DashedSentence","19","anything.","2386","Will","r_branch","filler","104","868","1026","S[8]"
"filler","DashedSentence","18","break","2386","Will","r_branch","filler","104","394","1026","S[8]"
"filler","DashedSentence","17","to","2386","Will","r_branch","filler","104","592","1026","S[8]"
"filler","DashedSentence","16","enough","2386","Will","r_branch","filler","104","358","1026","S[8]"
"filler","DashedSentence","15","heavy","2386","Will","r_branch","filler","104","361","1026","S[8]"
"filler","DashedSentence","14","weren't","2386","Will","r_branch","filler","104","337","1026","S[8]"
"filler","DashedSentence","13","decided","2386","Will","r_branch","filler","104","324","1026","S[8]"
"filler","DashedSentence","12","had","2386","Will","r_branch","filler","104","393","1026","S[8]"
"filler","DashedSentence","11","cashier","2386","Will","r_branch","filler","104","346","1026","S[8]"
"filler","DashedSentence","10","the","2386","Will","r_branch","filler","104","322","1026","S[8]"
"filler","DashedSentence","9","which","2386","Will","r_branch","filler","104","522","1026","S[8]"
"filler","DashedSentence","8","groceries%2C","2386","Will","r_branch","filler","104","346","1026","S[8]"
"filler","DashedSentence","7","the","2386","Will","r_branch","filler","104","327","1026","S[8]"
"filler","DashedSentence","6","by","2386","Will","r_branch","filler","104","437","1026","S[8]"
"filler","DashedSentence","5","apart","2386","Will","r_branch","filler","104","352","1026","S[8]"
"filler","DashedSentence","4","torn","2386","Will","r_branch","filler","104","432","1026","S[8]"
"filler","DashedSentence","3","was","2386","Will","r_branch","filler","104","462","1026","S[8]"
"filler","DashedSentence","2","bag","2386","Will","r_branch","filler","104","350","1026","S[8]"
"filler","DashedSentence","1","The","2386","Will","r_branch","filler","104","309","1026","S[8]"
"filler","grade","Choice","6","2386","Will","r_branch","filler","104","NULL","1026","S[8]"
"filler","DashedSentence","13","thirteen.","1755","Tessa","1_embed","filler","106","312","1053","S[8]"
"filler","DashedSentence","12","under","1755","Tessa","1_embed","filler","106","616","1053","S[8]"
"filler","DashedSentence","11","children","1755","Tessa","1_embed","filler","106","347","1053","S[8]"
"filler","DashedSentence","10","for","1755","Tessa","1_embed","filler","106","364","1053","S[8]"
"filler","DashedSentence","9","banned","1755","Tessa","1_embed","filler","106","342","1053","S[8]"
"filler","DashedSentence","8","was","1755","Tessa","1_embed","filler","106","339","1053","S[8]"
"filler","DashedSentence","7","bravely%2C","1755","Tessa","1_embed","filler","106","577","1053","S[8]"
"filler","DashedSentence","6","marketed","1755","Tessa","1_embed","filler","106","464","1053","S[8]"
"filler","DashedSentence","5","publisher","1755","Tessa","1_embed","filler","106","453","1053","S[8]"
"filler","DashedSentence","4","the","1755","Tessa","1_embed","filler","106","360","1053","S[8]"
"filler","DashedSentence","3","which","1755","Tessa","1_embed","filler","106","373","1053","S[8]"
"filler","DashedSentence","2","book%2C","1755","Tessa","1_embed","filler","106","384","1053","S[8]"
"filler","DashedSentence","1","The","1755","Tessa","1_embed","filler","106","303","1053","S[8]"
"filler","grade","Choice","6","1755","Tessa","1_embed","filler","106","NULL","1053","S[8]"
"filler","DashedSentence","16","dog.","2038","Carmen","1_embed","filler","107","381","1000","S[8]"
"filler","DashedSentence","15","stray","2038","Carmen","1_embed","filler","107","401","1000","S[8]"
"filler","DashedSentence","14","a","2038","Carmen","1_embed","filler","107","366","1000","S[8]"
"filler","DashedSentence","13","by","2038","Carmen","1_embed","filler","107","396","1000","S[8]"
"filler","DashedSentence","12","occupied","2038","Carmen","1_embed","filler","107","397","1000","S[8]"
"filler","DashedSentence","11","was","2038","Carmen","1_embed","filler","107","371","1000","S[8]"
"filler","DashedSentence","10","house%2C","2038","Carmen","1_embed","filler","107","340","1000","S[8]"
"filler","DashedSentence","9","new","2038","Carmen","1_embed","filler","107","321","1000","S[8]"
"filler","DashedSentence","8","their","2038","Carmen","1_embed","filler","107","313","1000","S[8]"
"filler","DashedSentence","7","for","2038","Carmen","1_embed","filler","107","419","1000","S[8]"
"filler","DashedSentence","6","bought%2C","2038","Carmen","1_embed","filler","107","344","1000","S[8]"
"filler","DashedSentence","5","family","2038","Carmen","1_embed","filler","107","296","1000","S[8]"
"filler","DashedSentence","4","the","2038","Carmen","1_embed","filler","107","361","1000","S[8]"
"filler","DashedSentence","3","that","2038","Carmen","1_embed","filler","107","346","1000","S[8]"
"filler","DashedSentence","2","sofa","2038","Carmen","1_embed","filler","107","318","1000","S[8]"
"filler","DashedSentence","1","The","2038","Carmen","1_embed","filler","107","285","1000","S[8]"
"filler","grade","Choice","6","2038","Carmen","1_embed","filler","107","NULL","1000","S[8]"
"filler","DashedSentence","22","jokes.","1935","Will","r_branch","filler","109","374","1029","S[8]"
"filler","DashedSentence","21","making","1935","Will","r_branch","filler","109","346","1029","S[8]"
"filler","DashedSentence","20","at","1935","Will","r_branch","filler","109","316","1029","S[8]"
"filler","DashedSentence","19","best","1935","Will","r_branch","filler","109","387","1029","S[8]"
"filler","DashedSentence","18","the","1935","Will","r_branch","filler","109","354","1029","S[8]"
"filler","DashedSentence","17","was","1935","Will","r_branch","filler","109","343","1029","S[8]"
"filler","DashedSentence","16","who","1935","Will","r_branch","filler","109","346","1029","S[8]"
"filler","DashedSentence","15","world","1935","Will","r_branch","filler","109","370","1029","S[8]"
"filler","DashedSentence","14","the","1935","Will","r_branch","filler","109","350","1029","S[8]"
"filler","DashedSentence","13","to","1935","Will","r_branch","filler","109","360","1029","S[8]"
"filler","DashedSentence","12","prove","1935","Will","r_branch","filler","109","357","1029","S[8]"
"filler","DashedSentence","11","would","1935","Will","r_branch","filler","109","344","1029","S[8]"
"filler","DashedSentence","10","that","1935","Will","r_branch","filler","109","336","1029","S[8]"
"filler","DashedSentence","9","tournament","1935","Will","r_branch","filler","109","366","1029","S[8]"
"filler","DashedSentence","8","the","1935","Will","r_branch","filler","109","685","1029","S[8]"
"filler","DashedSentence","7","in","1935","Will","r_branch","filler","109","518","1029","S[8]"
"filler","DashedSentence","6","compete","1935","Will","r_branch","filler","109","460","1029","S[8]"
"filler","DashedSentence","5","to","1935","Will","r_branch","filler","109","406","1029","S[8]"
"filler","DashedSentence","4","excited","1935","Will","r_branch","filler","109","395","1029","S[8]"
"filler","DashedSentence","3","was","1935","Will","r_branch","filler","109","415","1029","S[8]"
"filler","DashedSentence","2","clown","1935","Will","r_branch","filler","109","392","1029","S[8]"
"filler","DashedSentence","1","The","1935","Will","r_branch","filler","109","378","1029","S[8]"
"filler","grade","Choice","6","1935","Will","r_branch","filler","109","NULL","1029","S[8]"
"filler","DashedSentence","16","festival.","2946","Hande","1_embed","filler","110","388","1077","S[8]"
"filler","DashedSentence","15","the","2946","Hande","1_embed","filler","110","401","1077","S[8]"
"filler","DashedSentence","14","visit","2946","Hande","1_embed","filler","110","398","1077","S[8]"
"filler","DashedSentence","13","would","2946","Hande","1_embed","filler","110","351","1077","S[8]"
"filler","DashedSentence","12","when","2946","Hande","1_embed","filler","110","346","1077","S[8]"
"filler","DashedSentence","11","asking","2946","Hande","1_embed","filler","110","395","1077","S[8]"
"filler","DashedSentence","10","kept","2946","Hande","1_embed","filler","110","375","1077","S[8]"
"filler","DashedSentence","9","people","2946","Hande","1_embed","filler","110","394","1077","S[8]"
"filler","DashedSentence","8","that","2946","Hande","1_embed","filler","110","434","1077","S[8]"
"filler","DashedSentence","7","director","2946","Hande","1_embed","filler","110","647","1077","S[8]"
"filler","DashedSentence","6","a","2946","Hande","1_embed","filler","110","389","1077","S[8]"
"filler","DashedSentence","5","and","2946","Hande","1_embed","filler","110","388","1077","S[8]"
"filler","DashedSentence","4","movie","2946","Hande","1_embed","filler","110","410","1077","S[8]"
"filler","DashedSentence","3","a","2946","Hande","1_embed","filler","110","441","1077","S[8]"
"filler","DashedSentence","2","mentioned","2946","Hande","1_embed","filler","110","350","1077","S[8]"
"filler","DashedSentence","1","She","2946","Hande","1_embed","filler","110","326","1077","S[8]"
"filler","grade","Choice","2","2946","Hande","1_embed","filler","110","NULL","1077","S[8]"
"filler","DashedSentence","16","itself.","2833","Matthew","r_branch","filler","112","434","1033","S[8]"
"filler","DashedSentence","15","boycotted","2833","Matthew","r_branch","filler","112","390","1033","S[8]"
"filler","DashedSentence","14","crew","2833","Matthew","r_branch","filler","112","343","1033","S[8]"
"filler","DashedSentence","13","acting","2833","Matthew","r_branch","filler","112","450","1033","S[8]"
"filler","DashedSentence","12","major","2833","Matthew","r_branch","filler","112","292","1033","S[8]"
"filler","DashedSentence","11","the","2833","Matthew","r_branch","filler","112","438","1033","S[8]"
"filler","DashedSentence","10","since","2833","Matthew","r_branch","filler","112","551","1033","S[8]"
"filler","DashedSentence","9","halted%2C","2833","Matthew","r_branch","filler","112","349","1033","S[8]"
"filler","DashedSentence","8","been","2833","Matthew","r_branch","filler","112","394","1033","S[8]"
"filler","DashedSentence","7","has","2833","Matthew","r_branch","filler","112","335","1033","S[8]"
"filler","DashedSentence","6","series","2833","Matthew","r_branch","filler","112","719","1033","S[8]"
"filler","DashedSentence","5","drama","2833","Matthew","r_branch","filler","112","508","1033","S[8]"
"filler","DashedSentence","4","the","2833","Matthew","r_branch","filler","112","344","1033","S[8]"
"filler","DashedSentence","3","of","2833","Matthew","r_branch","filler","112","401","1033","S[8]"
"filler","DashedSentence","2","production","2833","Matthew","r_branch","filler","112","550","1033","S[8]"
"filler","DashedSentence","1","The","2833","Matthew","r_branch","filler","112","330","1033","S[8]"
"filler","grade","Choice","2","2833","Matthew","r_branch","filler","112","NULL","1033","S[8]"
"filler","DashedSentence","16","much","1715","Jackson","r_branch","filler","113","308","1088","S[8]"
"filler","DashedSentence","15","too","1715","Jackson","r_branch","filler","113","377","1088","S[8]"
"filler","DashedSentence","14","talked","1715","Jackson","r_branch","filler","113","397","1088","S[8]"
"filler","DashedSentence","13","who","1715","Jackson","r_branch","filler","113","353","1088","S[8]"
"filler","DashedSentence","12","children","1715","Jackson","r_branch","filler","113","355","1088","S[8]"
"filler","DashedSentence","11","despised","1715","Jackson","r_branch","filler","113","341","1088","S[8]"
"filler","DashedSentence","10","who","1715","Jackson","r_branch","filler","113","346","1088","S[8]"
"filler","DashedSentence","9","teacher","1715","Jackson","r_branch","filler","113","336","1088","S[8]"
"filler","DashedSentence","8","the","1715","Jackson","r_branch","filler","113","362","1088","S[8]"
"filler","DashedSentence","7","by","1715","Jackson","r_branch","filler","113","304","1088","S[8]"
"filler","DashedSentence","6","up","1715","Jackson","r_branch","filler","113","373","1088","S[8]"
"filler","DashedSentence","5","picked","1715","Jackson","r_branch","filler","113","340","1088","S[8]"
"filler","DashedSentence","4","was","1715","Jackson","r_branch","filler","113","357","1088","S[8]"
"filler","DashedSentence","3","backpack","1715","Jackson","r_branch","filler","113","450","1088","S[8]"
"filler","DashedSentence","2","heavy","1715","Jackson","r_branch","filler","113","340","1088","S[8]"
"filler","DashedSentence","1","The","1715","Jackson","r_branch","filler","113","376","1088","S[8]"
"filler","grade","Choice","6","1715","Jackson","r_branch","filler","113","NULL","1088","S[8]"
"filler","DashedSentence","15","shore.","1788","Danni","r_branch","filler","115","361","1064","S[8]"
"filler","DashedSentence","14","the","1788","Danni","r_branch","filler","115","327","1064","S[8]"
"filler","DashedSentence","13","by","1788","Danni","r_branch","filler","115","345","1064","S[8]"
"filler","DashedSentence","12","sand","1788","Danni","r_branch","filler","115","310","1064","S[8]"
"filler","DashedSentence","11","the","1788","Danni","r_branch","filler","115","347","1064","S[8]"
"filler","DashedSentence","10","under","1788","Danni","r_branch","filler","115","350","1064","S[8]"
"filler","DashedSentence","9","buried","1788","Danni","r_branch","filler","115","372","1064","S[8]"
"filler","DashedSentence","8","was","1788","Danni","r_branch","filler","115","312","1064","S[8]"
"filler","DashedSentence","7","that","1788","Danni","r_branch","filler","115","361","1064","S[8]"
"filler","DashedSentence","6","chest","1788","Danni","r_branch","filler","115","361","1064","S[8]"
"filler","DashedSentence","5","treasure","1788","Danni","r_branch","filler","115","316","1064","S[8]"
"filler","DashedSentence","4","a","1788","Danni","r_branch","filler","115","328","1064","S[8]"
"filler","DashedSentence","3","found","1788","Danni","r_branch","filler","115","345","1064","S[8]"
"filler","DashedSentence","2","boy","1788","Danni","r_branch","filler","115","349","1064","S[8]"
"filler","DashedSentence","1","The","1788","Danni","r_branch","filler","115","336","1064","S[8]"
"filler","grade","Choice","6","1788","Danni","r_branch","filler","115","NULL","1064","S[8]"
"filler","DashedSentence","18","ended.","1432","Matthew","1_embed","filler","117","589","1039","S[8]"
"filler","DashedSentence","17","war","1432","Matthew","1_embed","filler","117","406","1039","S[8]"
"filler","DashedSentence","16","cold","1432","Matthew","1_embed","filler","117","345","1039","S[8]"
"filler","DashedSentence","15","the","1432","Matthew","1_embed","filler","117","402","1039","S[8]"
"filler","DashedSentence","14","before","1432","Matthew","1_embed","filler","117","372","1039","S[8]"
"filler","DashedSentence","13","years","1432","Matthew","1_embed","filler","117","461","1039","S[8]"
"filler","DashedSentence","12","for","1432","Matthew","1_embed","filler","117","382","1039","S[8]"
"filler","DashedSentence","11","academia","1432","Matthew","1_embed","filler","117","482","1039","S[8]"
"filler","DashedSentence","10","the","1432","Matthew","1_embed","filler","117","447","1039","S[8]"
"filler","DashedSentence","9","puzzled","1432","Matthew","1_embed","filler","117","460","1039","S[8]"
